tract_geoid_2019,<60,60,61 - 89,90,91 - 149,150,>150
06019004802,0,3,0,4,0,0,0
06019004901,37,58,0,11,0,1,0
06019004902,0,3,0,0,0,0,0
06019005000,0,8,0,1,0,0,0
06019005100,0,21,0,6,0,0,0
06019005202,0,16,0,3,0,0,0
06019005203,0,4,0,0,0,0,0
06019005204,0,6,0,1,0,1,0
06019005301,0,4,0,2,0,0,0
06019005302,0,16,0,0,0,1,0
06019005304,0,3,0,0,0,0,0
06019005305,0,3,0,2,0,3,0
06019005403,0,17,0,9,0,0,0
06019005405,0,11,0,5,0,0,0
06019005407,0,0,0,0,0,0,0
06019005409,0,3,0,1,0,0,0
06019005410,0,5,0,1,0,0,0
06019005503,0,0,0,0,0,0,0
06019005504,0,0,0,0,0,0,0
06019005505,0,0,0,0,0,0,0
06019005507,0,0,0,0,0,0,0
06019005508,0,0,0,0,0,0,0
06019005509,0,0,0,0,0,0,0
06019005510,0,0,0,0,0,0,0
06019005512,0,0,0,0,0,0,0
06019005513,0,0,0,3,0,1,0
06019005514,0,0,0,0,0,0,0
06019005515,0,0,0,1,0,0,0
06019005516,0,0,0,0,0,0,0
06019005517,0,0,0,0,0,0,0
06019005602,0,18,0,14,0,5,0
06019005606,0,7,0,12,0,1,0
06019005607,0,1,0,30,0,5,0
06019005608,0,10,0,8,0,2,0
06019005701,0,1,0,3,0,0,0
06019005702,0,0,0,0,0,0,0
06019005704,0,4,0,12,0,1,0
06019005801,0,0,0,0,0,0,0
06019005802,0,0,0,1,0,1,0
06019005804,0,6,0,4,0,0,0
06019005907,0,0,0,0,0,0,0
06019005911,0,0,0,0,0,0,0
06019005912,0,0,0,0,0,0,0
06019006000,1,13,0,5,0,0,0
06019006100,2,8,0,8,0,0,0
06019006201,0,7,0,4,0,0,0
06019006202,0,12,0,10,0,0,0
06019006300,0,0,0,0,0,0,0
06019006501,0,0,0,4,0,1,0
06019006502,0,4,0,4,0,0,0
06019006602,3,8,0,10,0,3,0
06019006603,0,0,0,4,0,1,0
06019006604,0,10,0,16,0,4,0
06019006700,0,10,0,2,0,0,0
06019006802,0,5,0,0,0,0,0
06019006900,0,0,0,0,0,0,0
06019007002,5,11,0,8,0,0,0
06019007003,0,0,0,0,0,0,0
06019007004,0,0,0,0,0,0,0
06019007100,2,8,0,7,0,0,0
06019007201,0,10,0,2,0,1,0
06019007202,0,0,0,19,0,3,0
06019007400,1,2,0,0,0,0,0
06019007500,1,1,0,0,0,0,0
06019007700,1,0,0,4,0,0,0
06019007801,0,0,0,0,0,0,0
06019007802,0,2,0,0,0,0,0
06019007902,0,0,0,0,0,0,0
06019008000,7,10,0,12,0,1,0
06019008100,0,2,0,7,0,3,0
06019008200,0,3,0,0,0,1,0
06019008301,0,0,0,19,0,0,0
06019008302,0,0,0,3,0,0,0
06019008401,1,1,0,4,0,0,0
06019008501,0,0,0,0,0,0,0
06019008502,0,1,0,0,0,0,0
06021010100,4,38,0,45,0,4,0
06021010300,0,0,0,1,0,0,0
06021010400,12,42,0,22,0,2,0
06021010501,0,5,0,13,0,3,0
06023000100,28,184,0,35,0,6,0
06023000200,23,169,0,26,0,5,0
06023000300,17,60,0,29,0,3,0
06023000400,4,27,0,22,0,14,0
06023000500,7,141,0,27,0,4,0
06023000600,12,100,0,22,0,3,0
06023000700,11,57,0,33,0,7,0
06023000800,8,44,0,41,0,5,1
06023000900,8,48,0,24,0,1,0
06023001000,19,141,0,42,0,4,0
06023001101,26,99,0,62,0,18,0
06023001200,0,13,0,48,0,11,0
06023001300,4,17,0,10,0,1,0
06023010102,1,7,0,4,0,1,0
06023010200,6,16,0,12,0,3,0
06023010300,2,18,0,5,0,2,0
06023010400,4,15,0,40,0,2,1
06023010501,5,33,0,105,0,41,7
06023010502,1,21,0,51,0,9,0
06023010700,8,31,0,25,0,10,0
06023010800,10,61,0,17,0,6,0
06023010901,4,34,0,18,0,12,0
06023010902,0,4,0,3,0,2,0
06023011000,3,14,0,22,0,3,0
06023011100,11,41,0,11,0,7,0
06023011200,1,20,0,10,0,3,0
06023011500,10,14,0,20,0,2,0
06023011600,5,22,0,8,0,1,0
06023940000,0,1,0,0,0,0,0
06025010102,1,2,0,5,0,0,0
06025010200,1,0,0,9,0,0,0
06025010400,2,7,0,6,0,1,0
06025010500,1,13,0,8,0,3,0
06025010600,2,5,0,15,0,0,0
06025010700,0,1,0,9,0,0,0
06025010900,1,10,0,19,0,1,0
06025011000,0,11,0,26,0,2,0
06025011100,1,2,0,9,0,0,0
06025011201,1,1,0,0,0,0,0
06025011202,1,2,0,0,0,0,0
06025011300,0,1,0,1,0,0,0
06025011400,0,13,0,33,0,4,0
06025011500,7,39,0,28,0,3,0
06025011600,12,46,0,41,0,2,0
06025011700,0,2,0,2,0,0,0
06025011802,0,14,0,7,0,0,0
06025011803,0,0,0,0,0,0,0
06025011900,0,1,0,4,0,0,0
06025012001,4,32,0,40,0,2,0
06025012002,0,0,0,9,0,0,0
06025012100,3,37,0,14,0,2,0
06025012200,0,1,0,3,0,2,0
06025012301,0,0,0,0,0,0,0
06025012302,1,7,0,13,0,0,0
06025012400,0,0,0,0,0,0,0
06025940000,0,0,0,1,0,0,0
06027000100,0,1,0,1,0,0,0
06027000200,1,1,0,0,0,0,0
06027000300,0,2,0,0,0,0,0
06027000400,15,65,0,27,0,4,0
06027000500,3,3,0,5,0,0,0
06027000800,1,11,0,4,0,1,0
06029000101,40,50,0,195,0,56,4
06029000102,15,58,0,13,0,2,0
06029000200,142,254,0,87,0,9,0
06029000300,56,126,0,50,0,10,1
06029000400,29,47,0,41,0,5,0
06029000503,0,1,0,1,0,2,0
06029000505,0,0,0,1,0,0,0
06029000506,0,0,0,4,0,1,0
06029000507,0,0,0,0,0,0,0
06029000600,28,122,0,77,0,9,0
06029000700,5,29,0,4,0,0,0
06029000800,0,8,0,11,0,0,0
06029000902,0,12,0,13,0,0,0
06029000903,0,12,0,5,0,0,0
06029000904,0,0,0,3,0,0,0
06029000907,0,0,0,15,0,3,0
06029000908,0,27,0,36,0,9,0
06029000910,0,0,0,74,0,21,1
06029001202,14,49,0,20,0,1,0
06029001300,33,203,0,69,0,7,1
06029001400,25,73,0,26,0,0,0
06029001500,15,59,0,16,0,4,0
06029001600,10,54,0,10,0,6,0
06029001700,27,88,0,15,0,1,0
06029001801,2,26,0,19,0,4,0
06029001802,0,43,0,83,0,9,0
06029001901,29,63,0,24,0,0,0
06029001902,42,175,0,41,0,9,0
06029002000,44,129,0,98,0,12,1
06029002100,37,62,0,37,0,8,0
06029002200,36,78,0,127,0,33,1
06029002301,0,0,0,1,0,0,0
06029002400,0,1,0,41,0,3,0
06029002500,15,21,0,20,0,4,1
06029002600,12,28,0,5,0,0,0
06029002700,5,15,0,1,0,0,0
06029002804,0,1,0,0,0,0,0
06029002806,0,0,0,3,0,0,0
06029002807,0,5,0,8,0,1,0
06029002808,0,0,0,44,0,4,0
06029002811,0,0,0,0,0,0,0
06029002812,0,20,0,10,0,0,0
06029002813,0,55,0,22,0,0,0
06029002814,1,75,0,22,0,0,0
06029002815,0,48,0,14,0,0,0
06029002816,0,37,0,24,0,2,0
06029002817,0,63,0,47,0,10,0
06029002818,0,7,0,25,0,9,0
06029002819,0,0,0,97,0,22,0
06029002820,0,0,0,3,0,0,0
06029002821,0,1,0,39,0,4,0
06029002900,0,16,0,39,0,4,0
06029003000,0,3,0,7,0,1,0
06029003103,1,1,0,0,0,1,0
06029003112,0,8,0,32,0,6,0
06029003113,0,33,0,15,0,2,0
06029003114,0,2,0,49,0,6,0
06029003115,0,0,0,35,0,2,0
06029003121,0,43,0,23,0,2,0
06029003122,1,3,0,29,0,5,0
06029003123,0,0,0,66,0,9,1
06029003124,0,1,0,2,0,0,0
06029003202,7,21,0,89,0,10,0
06029003203,0,0,0,0,0,1,0
06029003204,0,0,0,0,0,4,0
06029003205,2,1,0,2,0,0,0
06029003206,1,5,0,3,0,58,1
06029003303,0,5,0,2,0,0,0
06029003304,1,8,0,2,0,0,0
06029003305,3,21,0,17,0,2,0
06029003306,0,10,0,13,0,0,1
06029003400,13,60,0,23,0,1,0
06029003500,25,76,0,16,0,4,0
06029003600,15,44,0,4,0,1,0
06029003700,11,21,0,4,0,3,0
06029003803,3,8,0,17,0,26,0
06029003804,1,4,0,2,0,0,0
06029003805,0,0,0,2,0,0,0
06029003806,0,0,0,26,0,1,0
06029003807,0,0,0,1,0,2,0
06029003808,0,0,0,33,0,6,0
06029003809,0,8,0,77,0,14,0
06029003810,0,2,0,11,0,3,0
06029003811,8,22,0,38,0,5,0
06029003812,1,2,0,72,0,6,0
06029003813,0,0,0,9,0,1,0
06029003900,1,0,0,0,0,0,0
06029004000,7,22,0,4,0,0,0
06029004101,17,39,0,11,0,0,0
06029004102,17,39,0,23,0,5,0
06029004200,1,5,0,3,0,0,0
06029004301,0,0,0,10,0,1,0
06029004401,26,52,0,34,0,9,0
06029004402,28,92,0,27,0,3,0
06029004500,0,2,0,1,0,1,1
06029004604,0,2,0,2,0,1,0
06029004701,14,55,0,18,0,2,1
06029004702,29,56,0,31,0,5,0
06029004800,34,74,0,60,0,10,3
06029004901,3,17,0,15,0,2,1
06029004902,1,9,0,7,0,0,0
06029005003,8,16,0,12,0,0,0
06029005004,41,108,0,37,0,3,1
06029005103,0,4,0,4,0,3,0
06029005104,0,0,0,2,0,0,0
06029005201,5,30,0,56,0,6,0
06029005203,1,18,0,15,0,5,0
06029005204,4,46,0,53,0,5,0
06029005300,0,71,0,48,0,1,0
06029005401,1,20,0,134,0,14,0
06029005402,1,20,0,33,0,10,0
06029005403,17,61,0,93,0,14,1
06029005404,0,51,0,116,0,13,0
06029005501,1,11,0,6,0,0,0
06029005506,3,12,0,9,0,0,0
06029005507,0,10,0,111,0,14,0
06029005508,0,14,0,51,0,3,0
06029005600,7,41,0,20,0,2,0
06029005801,0,7,0,4,0,0,0
06029005802,11,35,0,64,0,3,0
06029005900,24,52,0,52,0,6,0
06029006003,0,1,0,133,0,11,0
06029006004,0,6,0,1,0,1,0
06029006006,0,5,0,10,0,1,0
06029006007,0,3,0,11,0,1,0
06029006008,1,4,0,36,0,3,0
06029006100,16,77,0,47,0,6,0
06029006201,3,14,0,1,0,1,0
06029006202,0,0,0,1,0,0,0
06029006301,16,36,0,16,0,0,0
06029006303,13,12,0,13,0,2,0
06029006304,29,46,0,13,0,4,0
06029006401,40,83,0,27,0,2,0
06029006403,10,51,0,24,0,2,0
06029006404,15,34,0,17,0,2,0
06029006500,2,24,0,17,0,1,0
06031000100,0,1,0,0,0,0,0
06031000402,0,0,0,12,0,2,0
06031000403,0,16,0,19,0,3,0
06031000404,2,15,0,19,0,8,0
06031000405,0,41,0,16,0,2,0
06031000500,0,14,0,7,0,0,0
06031000601,0,14,0,12,0,1,0
06031000602,2,6,0,9,0,0,0
06031000701,0,5,0,3,0,1,0
06031000702,0,7,0,24,0,2,0
06031000800,1,15,0,9,0,1,0
06031000900,19,142,0,63,0,6,0
06031001001,0,3,0,1,0,3,0
06031001002,1,14,0,15,0,1,1
06031001003,0,10,0,5,0,0,0
06031001100,2,11,0,28,0,5,0
06031001300,1,1,0,7,0,1,0
06031001401,2,1,0,4,0,0,0
06031001402,6,15,0,8,0,2,0
06031001500,2,17,0,13,0,4,0
06031001601,0,4,0,0,0,0,0
06031001701,9,11,0,23,0,4,0
06033000100,0,2,0,2,0,0,0
06033000300,3,3,0,9,0,2,0
06033000400,2,33,0,35,0,5,0
06033000501,1,11,0,5,0,1,0
06033000502,0,8,0,10,0,2,0
06033000600,1,11,0,12,0,1,1
06033000701,0,19,0,6,0,1,0
06033000702,0,0,0,3,0,0,0
06033000801,0,6,0,11,0,0,0
06033000802,4,15,0,15,0,0,0
06033000900,1,3,0,16,0,9,0
06033001000,2,3,0,14,0,3,1
06033001100,0,1,0,1,0,0,0
06033001200,1,5,0,4,0,1,0
06033001300,1,5,0,23,0,7,1
06035040100,0,1,0,0,0,0,0
06035040200,9,17,0,12,0,3,0
06035040302,6,18,0,10,0,2,0
06035040303,7,35,0,38,0,6,0
06035040304,7,33,0,10,0,2,0
06035040305,11,16,0,7,0,2,0
06035040400,0,0,0,0,0,0,0
06035040500,2,7,0,24,0,0,0
06035040600,7,14,0,13,0,0,0
06037101110,12,53,0,29,0,5,8
06037101122,5,11,0,1,0,1,1
06037101210,22,65,0,92,0,19,8
06037101220,10,65,0,39,0,9,5
06037101300,3,17,0,7,0,2,2
06037101400,4,23,0,14,0,4,2
06037102103,0,0,0,2,0,2,1
06037102105,11,19,0,12,0,1,3
06037102107,7,24,0,4,0,3,6
06037103101,0,2,0,0,0,2,0
06037103102,3,15,0,8,0,1,3
06037103200,5,13,0,14,0,6,3
06037103300,6,19,0,4,0,3,3
06037103400,7,48,0,25,0,12,5
06037104105,0,0,0,3,0,1,0
06037104108,1,1,0,7,0,3,4
06037104124,0,3,0,1,0,1,0
06037104201,3,3,0,2,0,0,3
06037104203,1,4,0,5,0,3,2
06037104204,0,0,0,1,0,0,0
06037104310,1,2,0,3,0,2,1
06037104320,8,21,0,5,0,8,5
06037104401,8,8,0,2,0,9,3
06037104403,10,10,0,5,0,6,3
06037104404,7,14,0,12,0,3,0
06037104500,3,13,0,7,0,2,1
06037104610,10,25,0,12,0,7,6
06037104620,8,5,0,1,0,2,0
06037104701,4,14,0,8,0,1,2
06037104703,2,7,0,5,0,1,1
06037104704,0,1,0,4,0,1,0
06037104810,9,14,0,4,0,1,0
06037104821,4,20,0,6,0,2,0
06037104822,3,0,0,9,0,0,0
06037106010,1,3,0,1,0,1,0
06037106020,0,5,0,3,0,2,0
06037106112,3,1,0,1,0,1,0
06037106113,0,2,0,0,0,1,1
06037106114,3,19,0,10,0,3,4
06037106403,2,4,0,2,0,0,1
06037106405,6,10,0,12,0,2,1
06037106406,3,14,0,6,0,6,2
06037106407,0,1,0,2,0,6,0
06037106408,1,11,0,7,0,6,1
06037106510,1,5,0,9,0,0,1
06037106520,6,14,0,7,0,1,2
06037106603,0,1,0,0,0,0,0
06037106604,7,34,0,14,0,9,5
06037106641,0,0,0,1,0,0,0
06037106642,1,0,0,0,0,0,0
06037106643,0,1,0,0,0,2,0
06037106646,0,0,0,1,0,0,0
06037106648,5,22,0,15,0,3,1
06037106649,0,5,0,6,0,1,0
06037107010,2,15,0,4,0,1,2
06037107020,3,26,0,19,0,9,6
06037108201,0,0,0,0,0,1,0
06037108202,0,1,0,0,0,2,1
06037109100,0,1,0,1,0,0,0
06037109200,0,1,0,2,0,0,1
06037109400,4,13,0,4,0,3,1
06037109500,14,24,0,4,0,3,2
06037109601,0,2,0,3,0,0,0
06037109603,2,4,0,5,0,5,0
06037109604,1,6,0,3,0,2,1
06037109700,1,0,0,0,0,0,0
06037109800,0,6,0,0,0,0,1
06037111100,0,1,0,1,0,0,0
06037111201,0,0,0,1,0,1,0
06037111202,10,42,0,33,0,8,8
06037111205,0,1,0,1,0,2,0
06037111301,6,23,0,36,0,12,5
06037111302,0,2,0,6,0,4,1
06037111400,1,19,0,6,0,6,0
06037113101,1,8,0,3,0,1,1
06037113102,0,3,0,1,0,0,0
06037113211,0,1,0,1,0,1,1
06037113212,1,2,0,2,0,3,0
06037113213,1,14,0,8,0,4,0
06037113231,1,2,0,2,0,0,0
06037113232,0,0,0,1,0,1,0
06037113233,0,31,0,13,0,3,2
06037113234,1,9,0,8,0,2,1
06037113237,2,5,0,3,0,3,0
06037113301,0,1,0,0,0,0,0
06037113303,0,0,0,0,0,0,1
06037113321,0,12,0,11,0,2,1
06037113322,1,1,0,0,0,0,0
06037113401,0,4,0,5,0,1,2
06037113421,0,5,0,12,0,4,1
06037113422,1,11,0,8,0,2,0
06037115101,0,2,0,1,0,1,1
06037115104,0,0,0,11,0,2,3
06037115201,0,14,0,14,0,12,1
06037115202,1,33,0,19,0,5,5
06037115301,0,3,0,3,0,1,1
06037115302,0,50,0,21,0,0,0
06037115401,0,39,0,14,0,1,2
06037115403,3,25,0,15,0,4,1
06037115404,3,24,0,11,0,1,5
06037117101,0,3,0,3,0,1,0
06037117102,0,5,0,3,0,0,2
06037117201,0,13,0,9,0,4,4
06037117202,0,3,0,0,0,1,0
06037117301,0,1,0,0,0,0,0
06037117302,1,1,0,3,0,0,0
06037117303,0,1,0,0,0,0,0
06037117404,4,5,0,0,0,3,0
06037117405,0,15,0,6,0,4,1
06037117407,0,15,0,12,0,6,1
06037117408,1,7,0,7,0,2,2
06037117510,0,22,0,19,0,7,0
06037117520,0,35,0,13,0,2,1
06037117530,0,17,0,12,0,3,2
06037119002,3,5,0,5,0,2,0
06037119201,0,0,0,0,0,1,0
06037119202,1,6,0,2,0,0,0
06037119310,1,2,0,1,0,4,0
06037119320,1,2,0,12,0,4,2
06037119340,0,20,0,5,0,2,2
06037119341,5,5,0,4,0,1,0
06037119342,1,5,0,5,0,0,0
06037119400,0,1,0,2,0,4,0
06037119700,1,8,0,3,0,3,1
06037119800,0,6,0,3,0,0,1
06037119900,0,2,0,0,0,1,0
06037120010,6,12,0,8,0,3,2
06037120020,0,35,0,12,0,3,0
06037120030,0,25,0,10,0,5,1
06037120103,0,22,0,17,0,2,1
06037120104,0,8,0,9,0,3,1
06037120105,50,44,0,2,0,8,2
06037120106,1,16,0,14,0,4,2
06037120107,1,21,0,9,0,4,1
06037120108,0,7,0,11,0,5,1
06037120300,12,16,0,9,0,3,1
06037120400,3,26,0,13,0,7,2
06037121010,1,4,0,2,0,0,2
06037121020,0,8,0,6,0,2,1
06037121101,1,10,0,3,0,0,1
06037121102,5,13,0,1,0,5,1
06037121210,0,7,0,2,0,2,3
06037121221,0,3,0,1,0,0,0
06037121222,1,12,0,7,0,3,0
06037121600,0,4,0,1,0,0,0
06037121801,3,5,0,10,0,4,0
06037121802,1,2,0,1,0,1,2
06037121900,6,14,0,7,0,2,4
06037122000,0,7,0,4,0,0,0
06037122120,3,10,0,14,0,3,2
06037122121,2,9,0,5,0,1,0
06037122122,11,8,0,5,0,2,2
06037122200,27,29,0,5,0,5,6
06037122410,4,26,0,19,0,12,4
06037122420,4,24,0,12,0,5,1
06037123010,7,52,0,25,0,7,1
06037123020,4,25,0,10,0,5,5
06037123103,9,24,0,14,0,4,4
06037123104,12,53,0,40,0,13,6
06037123203,13,52,0,34,0,20,11
06037123204,18,46,0,37,0,12,8
06037123205,28,68,0,31,0,17,8
06037123206,9,10,0,3,0,2,0
06037123301,5,16,0,9,0,8,5
06037123303,6,31,0,19,0,5,1
06037123304,3,56,0,34,0,5,2
06037123410,4,35,0,29,0,4,2
06037123420,3,26,0,18,0,6,0
06037123510,5,48,0,24,0,4,7
06037123520,1,20,0,20,0,1,2
06037123601,1,32,0,31,0,11,3
06037123602,5,29,0,22,0,4,1
06037123700,1,28,0,20,0,5,4
06037123800,8,54,0,47,0,11,5
06037123901,15,31,0,18,0,9,4
06037123902,0,17,0,10,0,6,2
06037124000,6,41,0,33,0,6,4
06037124102,27,76,0,34,0,27,11
06037124103,12,39,0,8,0,8,4
06037124104,19,32,0,15,0,11,6
06037124105,15,30,0,19,0,3,0
06037124201,10,25,0,11,0,6,3
06037124203,21,91,0,30,0,11,5
06037124204,25,73,0,33,0,20,6
06037124300,38,103,0,38,0,29,10
06037124400,7,37,0,34,0,3,0
06037124500,3,29,0,34,0,4,3
06037124600,5,21,0,10,0,1,1
06037124700,1,25,0,32,0,4,3
06037124902,1,32,0,27,0,7,3
06037124903,6,47,0,46,0,13,7
06037125100,21,78,0,35,0,19,9
06037125200,36,67,0,36,0,15,9
06037125310,37,60,0,35,0,13,18
06037125320,12,44,0,57,0,15,11
06037125401,9,39,0,38,0,18,5
06037125402,25,68,0,41,0,18,6
06037125501,16,91,0,35,0,20,3
06037125502,22,75,0,43,0,20,5
06037125600,4,20,0,14,0,6,1
06037127102,1,13,0,10,0,4,1
06037127103,7,33,0,14,0,5,2
06037127104,2,20,0,15,0,5,0
06037127210,3,18,0,16,0,8,5
06037127220,1,35,0,9,0,3,1
06037127300,1,8,0,5,0,3,2
06037127400,22,49,0,34,0,7,3
06037127520,2,16,0,8,0,3,0
06037127603,7,29,0,14,0,10,0
06037127604,6,19,0,15,0,3,1
06037127605,6,27,0,31,0,4,8
06037127606,9,31,0,15,0,4,2
06037127711,2,17,0,18,0,2,2
06037127712,2,14,0,8,0,7,1
06037127803,5,23,0,27,0,10,5
06037127804,4,21,0,11,0,6,1
06037127805,12,16,0,11,0,2,3
06037127806,7,41,0,24,0,7,6
06037127910,7,25,0,22,0,5,2
06037127920,13,33,0,25,0,5,3
06037128101,12,30,0,28,0,12,3
06037128102,13,46,0,33,0,12,7
06037128210,24,78,0,51,0,26,13
06037128220,7,34,0,12,0,7,6
06037128302,23,45,0,33,0,11,10
06037128303,13,52,0,35,0,11,8
06037128400,11,45,0,38,0,7,2
06037128500,16,40,0,27,0,11,4
06037128601,17,46,0,23,0,17,4
06037128602,4,33,0,30,0,3,2
06037128702,1,26,0,31,0,13,2
06037128801,0,11,0,7,0,11,2
06037128802,9,37,0,32,0,18,8
06037128910,8,26,0,32,0,5,4
06037131010,4,12,0,14,0,1,2
06037131020,10,26,0,17,0,10,5
06037131100,0,0,0,1,0,0,0
06037131200,0,0,0,1,0,0,1
06037131400,3,9,0,8,0,1,0
06037131600,5,9,0,3,0,5,1
06037131701,2,10,0,8,0,4,1
06037131702,2,4,0,3,0,2,1
06037131800,3,31,0,22,0,1,3
06037131900,0,2,0,2,0,2,1
06037132001,0,3,0,3,0,3,1
06037132002,16,19,0,4,0,1,2
06037132101,2,17,0,24,0,6,7
06037132102,4,10,0,19,0,6,3
06037132300,0,12,0,6,0,2,1
06037132501,0,11,0,8,0,3,0
06037132502,0,3,0,0,0,0,0
06037132700,0,13,0,7,0,4,1
06037132900,0,2,0,4,0,2,1
06037133000,0,1,0,0,0,0,0
06037133100,1,9,0,7,0,4,0
06037134001,4,16,0,16,0,0,0
06037134002,0,6,0,4,0,1,1
06037134101,2,7,0,5,0,1,1
06037134103,0,3,0,6,0,1,0
06037134104,1,10,0,6,0,2,1
06037134201,0,4,0,1,0,2,1
06037134303,1,3,0,3,0,0,0
06037134304,0,2,0,0,0,0,0
06037134305,0,23,0,15,0,1,0
06037134306,0,6,0,8,0,3,0
06037134423,0,1,0,0,0,0,0
06037134520,7,46,0,38,0,11,8
06037134521,5,32,0,21,0,7,3
06037134522,4,42,0,27,0,4,1
06037134710,1,11,0,13,0,3,0
06037134720,0,5,0,5,0,2,1
06037134800,1,2,0,4,0,1,1
06037134901,0,19,0,11,0,0,0
06037134903,1,11,0,13,0,7,2
06037134904,0,24,0,17,0,1,1
06037134905,0,0,0,2,0,5,3
06037135102,0,1,0,2,0,0,0
06037135111,0,1,0,3,0,0,0
06037135113,0,1,0,0,0,10,1
06037135114,0,1,0,1,0,4,0
06037135201,1,5,0,1,0,0,0
06037135202,0,1,0,0,0,0,1
06037137000,1,8,0,4,0,0,2
06037137103,0,2,0,1,0,0,0
06037137201,0,11,0,15,0,5,1
06037137301,1,2,0,0,0,0,1
06037137401,6,21,0,21,0,3,4
06037137402,0,0,0,0,0,2,0
06037137501,0,3,0,4,0,1,0
06037137502,2,35,0,28,0,9,4
06037137504,0,1,0,0,0,0,0
06037138000,0,8,0,8,0,1,2
06037139001,0,9,0,7,0,2,0
06037139200,0,8,0,10,0,2,1
06037139301,3,7,0,1,0,1,1
06037139302,0,15,0,6,0,3,0
06037139303,0,12,0,7,0,2,0
06037139401,0,12,0,15,0,4,2
06037139402,1,2,0,4,0,0,0
06037139502,0,5,0,2,0,1,0
06037139503,3,9,0,4,0,6,0
06037139504,0,15,0,3,0,5,1
06037139600,1,3,0,1,0,2,1
06037139701,1,1,0,2,0,0,0
06037139802,0,1,0,0,0,0,0
06037141101,6,45,0,53,0,8,4
06037141102,10,33,0,21,0,10,1
06037141201,2,46,0,38,0,6,5
06037141202,8,27,0,17,0,3,2
06037141302,8,36,0,47,0,15,5
06037141303,1,11,0,11,0,11,1
06037141304,11,37,0,23,0,11,2
06037141400,3,14,0,14,0,3,0
06037141700,1,1,0,0,0,0,0
06037143100,30,65,0,32,0,5,5
06037143200,9,58,0,33,0,18,4
06037143300,21,75,0,48,0,17,6
06037143400,6,29,0,54,0,17,5
06037143500,8,44,0,48,0,20,7
06037143602,5,26,0,27,0,10,3
06037143603,6,17,0,16,0,6,1
06037143604,2,5,0,19,0,10,0
06037143700,6,26,0,9,0,5,3
06037143800,3,24,0,21,0,6,4
06037143901,0,5,0,1,0,0,0
06037143902,2,16,0,11,0,4,0
06037181000,5,66,0,14,0,14,6
06037181300,10,75,0,12,0,10,5
06037181400,9,110,0,26,0,13,4
06037181500,18,114,0,11,0,15,10
06037181600,6,94,0,19,0,10,4
06037183101,10,92,0,18,0,10,11
06037183103,7,99,0,43,0,17,8
06037183104,1,28,0,10,0,2,1
06037183220,12,111,0,23,0,13,7
06037183221,0,57,0,28,0,8,7
06037183222,4,75,0,15,0,12,6
06037183300,20,126,0,18,0,14,9
06037183401,9,81,0,17,0,11,5
06037183402,12,108,0,22,0,10,17
06037183510,15,76,0,17,0,11,3
06037183520,6,95,0,19,0,18,6
06037183610,9,80,0,18,0,11,14
06037183620,10,109,0,10,0,18,7
06037183701,10,93,0,30,0,14,9
06037183702,11,51,0,15,0,12,5
06037183810,16,114,0,18,0,13,8
06037183820,11,69,0,24,0,8,2
06037185100,11,111,0,18,0,21,7
06037185202,11,106,0,10,0,13,8
06037185203,27,106,0,12,0,16,10
06037185204,2,45,0,3,0,5,0
06037185310,16,152,0,9,0,14,4
06037185320,12,119,0,9,0,14,3
06037186100,23,90,0,27,0,12,3
06037186201,9,45,0,17,0,12,2
06037186202,4,23,0,8,0,3,1
06037186203,12,44,0,14,0,6,6
06037186301,13,39,0,30,0,11,3
06037186302,15,108,0,14,0,11,9
06037186401,27,66,0,29,0,10,1
06037186403,22,93,0,14,0,13,5
06037186404,17,78,0,18,0,14,10
06037187101,35,148,0,23,0,18,13
06037187102,48,136,0,30,0,16,10
06037187200,22,129,0,22,0,19,9
06037187300,22,156,0,55,0,46,16
06037188100,35,140,0,29,0,10,13
06037188201,25,106,0,24,0,24,10
06037188202,6,20,0,4,0,1,1
06037188300,55,197,0,18,0,26,19
06037189101,12,132,0,24,0,33,5
06037189102,19,73,0,20,0,21,3
06037189201,12,105,0,33,0,10,6
06037189202,23,74,0,5,0,6,6
06037189300,1,11,0,1,0,3,2
06037189400,36,100,0,17,0,22,11
06037189500,14,122,0,40,0,27,8
06037189600,12,86,0,22,0,16,11
06037189701,9,25,0,7,0,5,4
06037189702,15,105,0,20,0,14,7
06037189800,4,49,0,33,0,14,6
06037189902,9,119,0,33,0,25,9
06037189903,1,1,0,5,0,3,1
06037189904,0,26,0,18,0,7,3
06037189905,0,28,0,14,0,8,5
06037190100,9,72,0,29,0,21,7
06037190201,6,29,0,6,0,1,2
06037190202,4,20,0,13,0,8,3
06037190301,4,85,0,37,0,15,9
06037190401,4,42,0,25,0,8,4
06037190402,4,34,0,18,0,5,1
06037190510,8,41,0,23,0,10,5
06037190520,10,89,0,15,0,8,6
06037190700,6,70,0,17,0,20,6
06037190801,14,49,0,21,0,7,7
06037190802,11,64,0,21,0,8,3
06037190901,15,97,0,27,0,21,8
06037190902,11,143,0,36,0,16,13
06037191000,6,60,0,22,0,10,10
06037191110,7,63,0,9,0,11,3
06037191120,14,131,0,31,0,18,12
06037191201,12,118,0,19,0,10,9
06037191203,12,76,0,15,0,8,4
06037191204,14,91,0,18,0,14,11
06037191301,16,75,0,19,0,14,8
06037191302,9,84,0,14,0,9,9
06037191410,13,103,0,9,0,19,8
06037191420,4,77,0,17,0,9,9
06037191500,21,124,0,20,0,24,4
06037191610,14,133,0,24,0,25,15
