,GEOID_INT,NAMELSAD,COUNTYFP,tract_geoid_2019,<60,60,61 - 89,90,91 - 149,150,>150
367,6059074602,Census Tract 746.02,059,6059074602,13,73,0,20,0,0,0
368,6059074802,Census Tract 748.02,059,6059074802,1,23,0,11,0,1,0
369,6059075303,Census Tract 753.03,059,6059075303,2,5,0,8,0,0,0
370,6059075401,Census Tract 754.01,059,6059075401,1,15,0,8,0,0,0
371,6059075403,Census Tract 754.03,059,6059075403,0,11,0,6,0,0,0
372,6059075404,Census Tract 754.04,059,6059075404,0,19,0,4,0,0,0
373,6065042214,Census Tract 422.14,065,6065042214,1,0,0,0,0,0,0
374,6037135202,Census Tract 1352.02,037,6037135202,0,1,0,0,0,0,1
375,6065042901,Census Tract 429.01,065,6065042901,0,3,0,4,0,0,0
376,6065041409,Census Tract 414.09,065,6065041409,0,0,0,1,0,0,0
377,6065042004,Census Tract 420.04,065,6065042004,0,1,0,4,0,0,0
378,6065046403,Census Tract 464.03,065,6065046403,0,1,0,2,0,0,0
379,6065042206,Census Tract 422.06,065,6065042206,0,12,0,12,0,1,1
380,6065041600,Census Tract 416,065,6065041600,7,75,0,29,0,7,0
381,6065042213,Census Tract 422.13,065,6065042213,0,7,0,4,0,1,0
382,6037910707,Census Tract 9107.07,037,6037910707,0,2,0,6,0,0,0
383,6059087503,Census Tract 875.03,059,6059087503,0,10,0,12,0,1,1
384,6065041909,Census Tract 419.09,065,6065041909,3,4,0,4,0,1,0
385,6065043005,Census Tract 430.05,065,6065043005,0,0,0,35,0,2,0
386,6065042207,Census Tract 422.07,065,6065042207,0,1,0,3,0,0,0
387,6065042008,Census Tract 420.08,065,6065042008,0,0,0,0,0,0,0
388,6067005002,Census Tract 50.02,067,6067005002,3,15,0,54,0,43,2
389,6067004906,Census Tract 49.06,067,6067004906,0,0,0,1,0,0,0
390,6067005101,Census Tract 51.01,067,6067005101,1,6,0,32,0,6,0
391,6111007403,Census Tract 74.03,111,6111007403,0,0,0,1,0,1,0
392,6111007505,Census Tract 75.05,111,6111007505,0,1,0,0,0,0,0
393,6059087504,Census Tract 875.04,059,6059087504,1,130,0,31,0,3,0
394,6059087601,Census Tract 876.01,059,6059087601,0,8,0,10,0,0,3
395,6059087602,Census Tract 876.02,059,6059087602,0,33,0,26,0,1,0
396,6059087701,Census Tract 877.01,059,6059087701,0,25,0,34,0,0,0
397,6059089003,Census Tract 890.03,059,6059089003,0,4,0,2,0,1,0
398,6059089004,Census Tract 890.04,059,6059089004,1,1,0,2,0,0,0
399,6099002004,Census Tract 20.04,099,6099002004,0,100,0,14,0,3,0
400,6059089102,Census Tract 891.02,059,6059089102,1,13,0,6,0,0,0
401,6059089104,Census Tract 891.04,059,6059089104,0,57,0,29,0,1,0
402,6059089105,Census Tract 891.05,059,6059089105,9,47,0,17,0,0,0
403,6065041703,Census Tract 417.03,065,6065041703,1,57,0,75,0,1,0
404,6065041500,Census Tract 415,065,6065041500,0,4,0,4,0,2,0
405,6065044807,Census Tract 448.07,065,6065044807,0,2,0,50,0,4,0
406,6065046401,Census Tract 464.01,065,6065046401,0,3,0,11,0,4,0
407,6065042401,Census Tract 424.01,065,6065042401,1,0,0,1,0,0,0
408,6065043802,Census Tract 438.02,065,6065043802,2,13,0,13,0,1,0
409,6065030603,Census Tract 306.03,065,6065030603,0,1,0,0,0,0,0
410,6065041904,Census Tract 419.04,065,6065041904,0,0,0,0,0,0,0
411,6065040301,Census Tract 403.01,065,6065040301,1,12,0,12,0,2,0
412,6065044402,Census Tract 444.02,065,6065044402,0,0,0,1,0,1,0
413,6065043701,Census Tract 437.01,065,6065043701,0,5,0,1,0,0,0
414,6065046405,Census Tract 464.05,065,6065046405,0,0,0,1,0,0,0
415,6065043509,Census Tract 435.09,065,6065043509,1,1,0,8,0,0,0
416,6065042521,Census Tract 425.21,065,6065042521,0,0,0,2,0,1,1
417,6067002200,Census Tract 22,067,6067002200,14,33,0,8,0,0,0
418,6099002100,Census Tract 21,099,6099002100,49,69,0,22,0,6,1
419,6075025800,Census Tract 258,075,6075025800,1,22,0,8,0,8,0
420,6059099508,Census Tract 995.08,059,6059099508,0,29,0,9,0,0,0
421,6059099509,Census Tract 995.09,059,6059099509,1,25,0,12,0,0,0
422,6059099506,Census Tract 995.06,059,6059099506,5,43,0,24,0,5,0
423,6065042005,Census Tract 420.05,065,6065042005,3,3,0,6,0,1,0
424,6065045900,Census Tract 459,065,6065045900,1,2,0,1,0,0,0
425,6065040902,Census Tract 409.02,065,6065040902,0,7,0,1,0,0,0
426,6065044507,Census Tract 445.07,065,6065044507,4,23,0,46,0,6,0
427,6065043809,Census Tract 438.09,065,6065043809,0,3,0,0,0,0,0
428,6065043508,Census Tract 435.08,065,6065043508,0,2,0,6,0,1,0
429,6067004008,Census Tract 40.08,067,6067004008,0,0,0,23,0,3,0
430,6067004009,Census Tract 40.09,067,6067004009,0,0,0,38,0,8,0
431,6067004010,Census Tract 40.10,067,6067004010,0,0,0,20,0,5,0
432,6067004011,Census Tract 40.11,067,6067004011,0,0,0,7,0,0,0
433,6099002803,Census Tract 28.03,099,6099002803,0,1,0,7,0,2,0
434,6075025900,Census Tract 259,075,6075025900,0,17,0,1,0,1,0
435,6075026002,Census Tract 260.02,075,6075026002,0,7,0,1,0,0,0
436,6075026004,Census Tract 260.04,075,6075026004,0,46,0,9,0,3,0
437,6075020500,Census Tract 205,075,6075020500,16,182,0,10,0,5,2
438,6075061000,Census Tract 610,075,6075061000,1,7,0,4,0,3,0
439,6037533402,Census Tract 5334.02,037,6037533402,38,149,0,26,0,0,0
440,6037533501,Census Tract 5335.01,037,6037533501,39,100,0,17,0,0,0
441,6037576503,Census Tract 5765.03,037,6037576503,13,185,0,37,0,1,0
442,6059110014,Census Tract 1100.14,059,6059110014,2,147,0,91,0,8,0
443,6059110202,Census Tract 1102.02,059,6059110202,1,45,0,26,0,1,0
444,6067003400,Census Tract 34,067,6067003400,2,22,0,16,0,0,0
445,6067003300,Census Tract 33,067,6067003300,7,58,0,38,0,2,0
446,6067003502,Census Tract 35.02,067,6067003502,14,29,0,18,0,0,0
447,6065042715,Census Tract 427.15,065,6065042715,0,0,0,2,0,0,0
448,6065046402,Census Tract 464.02,065,6065046402,5,14,0,4,0,0,0
449,6065030200,Census Tract 302,065,6065030200,18,70,0,21,0,3,1
450,6065040201,Census Tract 402.01,065,6065040201,0,6,0,3,0,1,0
451,6065044300,Census Tract 443,065,6065044300,3,8,0,4,0,0,0
452,6065042209,Census Tract 422.09,065,6065042209,1,15,0,6,0,1,0
453,6065040606,Census Tract 406.06,065,6065040606,1,4,0,5,0,0,0
454,6065031701,Census Tract 317.01,065,6065031701,0,3,0,1,0,0,1
455,6065044904,Census Tract 449.04,065,6065044904,0,1,0,3,0,0,0
456,6059110304,Census Tract 1103.04,059,6059110304,0,1,0,1,0,0,0
457,6059110401,Census Tract 1104.01,059,6059110401,1,3,0,1,0,0,0
458,6059110402,Census Tract 1104.02,059,6059110402,0,58,0,25,0,1,0
459,6065043222,Census Tract 432.22,065,6065043222,0,0,0,0,0,2,0
460,6065043001,Census Tract 430.01,065,6065043001,3,30,0,12,0,5,0
461,6065030602,Census Tract 306.02,065,6065030602,0,1,0,0,0,0,0
462,6065042509,Census Tract 425.09,065,6065042509,0,2,0,1,0,0,0
463,6065041003,Census Tract 410.03,065,6065041003,0,1,0,3,0,0,0
464,6065041004,Census Tract 410.04,065,6065041004,0,4,0,9,0,2,1
465,6065042009,Census Tract 420.09,065,6065042009,0,3,0,1,0,1,0
466,6065040502,Census Tract 405.02,065,6065040502,8,17,0,6,0,0,0
467,6059075405,Census Tract 754.05,059,6059075405,0,4,0,2,0,0,0
468,6059075505,Census Tract 755.05,059,6059075505,1,28,0,13,0,1,0
469,6059075506,Census Tract 755.06,059,6059075506,0,5,0,2,0,0,0
470,6059075507,Census Tract 755.07,059,6059075507,0,79,0,36,0,1,0
471,6059075513,Census Tract 755.13,059,6059075513,0,23,0,8,0,0,0
472,6059075514,Census Tract 755.14,059,6059075514,1,37,0,19,0,0,0
473,6059075515,Census Tract 755.15,059,6059075515,0,72,0,48,0,2,0
474,6067003700,Census Tract 37,067,6067003700,40,52,0,27,0,8,0
475,6067003800,Census Tract 38,067,6067003800,0,39,0,22,0,0,0
476,6029002812,Census Tract 28.12,029,6029002812,0,20,0,10,0,0,0
477,6059076201,Census Tract 762.01,059,6059076201,1,22,0,15,0,0,0
478,6059087704,Census Tract 877.04,059,6059087704,0,0,0,4,0,0,0
479,6037920017,Census Tract 9200.17,037,6037920017,0,0,0,1,0,0,0
480,6037920023,Census Tract 9200.23,037,6037920023,0,1,0,0,0,0,0
481,6059087801,Census Tract 878.01,059,6059087801,2,27,0,9,0,0,0
482,6067002100,Census Tract 21,067,6067002100,17,186,0,37,0,19,0
483,6059099202,Census Tract 992.02,059,6059099202,1,4,0,2,0,0,0
484,6059099203,Census Tract 992.03,059,6059099203,0,12,0,3,0,1,0
485,6037134710,Census Tract 1347.10,037,6037134710,1,11,0,13,0,3,0
486,6037134800,Census Tract 1348,037,6037134800,1,2,0,4,0,1,1
487,6099002901,Census Tract 29.01,099,6099002901,0,1,0,3,0,0,0
488,6099002902,Census Tract 29.02,099,6099002902,7,19,0,15,0,1,0
489,6075026100,Census Tract 261,075,6075026100,7,52,0,16,0,2,0
490,6075026200,Census Tract 262,075,6075026200,7,32,0,17,0,6,0
491,6059074003,Census Tract 740.03,059,6059074003,2,20,0,13,0,2,0
492,6059099510,Census Tract 995.10,059,6059099510,0,24,0,21,0,0,0
493,6059110203,Census Tract 1102.03,059,6059110203,0,21,0,14,0,0,0
494,6059110301,Census Tract 1103.01,059,6059110301,0,3,0,0,0,0,0
495,6059110302,Census Tract 1103.02,059,6059110302,0,17,0,10,0,0,0
496,6059110500,Census Tract 1105,059,6059110500,8,62,0,24,0,3,0
497,6059110603,Census Tract 1106.03,059,6059110603,14,82,0,44,0,0,0
498,6059110604,Census Tract 1106.04,059,6059110604,0,1,0,1,0,0,0
499,6059110605,Census Tract 1106.05,059,6059110605,0,6,0,2,0,0,0
500,6015000202,Census Tract 2.02,015,6015000202,0,8,0,6,0,2,0
501,6059001201,Census Tract 12.01,059,6059001201,10,43,0,16,0,1,0
502,6059063500,Census Tract 635,059,6059063500,45,465,0,208,0,11,1
503,6059063601,Census Tract 636.01,059,6059063601,0,2,0,1,0,0,0
504,6059063603,Census Tract 636.03,059,6059063603,0,63,0,31,0,0,0
505,6015000101,Census Tract 1.01,015,6015000101,4,39,0,63,0,17,0
506,6015000203,Census Tract 2.03,015,6015000203,3,6,0,3,0,0,0
507,6015000201,Census Tract 2.01,015,6015000201,0,2,0,4,0,0,0
508,6015000102,Census Tract 1.02,015,6015000102,3,5,0,8,0,0,0
509,6111002600,Census Tract 26,111,6111002600,40,157,0,21,0,4,0
510,6059075603,Census Tract 756.03,059,6059075603,0,12,0,14,0,0,0
511,6059076202,Census Tract 762.02,059,6059076202,0,44,0,46,0,6,0
512,6059076204,Census Tract 762.04,059,6059076204,3,57,0,22,0,1,0
513,6059076205,Census Tract 762.05,059,6059076205,3,13,0,9,0,2,0
514,6037700901,Census Tract 7009.01,037,6037700901,15,69,0,16,0,0,0
515,6037700902,Census Tract 7009.02,037,6037700902,53,261,0,39,0,2,0
516,6037701000,Census Tract 7010,037,6037701000,60,187,0,12,0,1,0
517,6037701201,Census Tract 7012.01,037,6037701201,4,7,0,2,0,0,0
518,6037701202,Census Tract 7012.02,037,6037701202,22,114,0,36,0,2,0
519,6059087803,Census Tract 878.03,059,6059087803,3,25,0,6,0,1,0
520,6059087805,Census Tract 878.05,059,6059087805,1,33,0,17,0,0,0
521,6059087806,Census Tract 878.06,059,6059087806,0,16,0,7,0,0,0
522,6059087802,Census Tract 878.02,059,6059087802,4,42,0,8,0,2,0
523,6059099204,Census Tract 992.04,059,6059099204,0,12,0,8,0,0,0
524,6037702400,Census Tract 7024,037,6037702400,77,265,0,69,0,10,0
525,6037900602,Census Tract 9006.02,037,6037900602,0,9,0,10,0,2,0
526,6059099212,Census Tract 992.12,059,6059099212,3,76,0,48,0,0,0
527,6059099214,Census Tract 992.14,059,6059099214,0,0,0,1,0,0,0
528,6059099245,Census Tract 992.45,059,6059099245,0,0,0,0,0,0,0
529,6099003002,Census Tract 30.02,099,6099003002,3,13,0,12,0,3,0
530,6113010508,Census Tract 105.08,113,6113010508,0,0,0,4,0,2,0
531,6059099511,Census Tract 995.11,059,6059099511,38,223,0,61,0,2,0
532,6037134303,Census Tract 1343.03,037,6037134303,1,3,0,3,0,0,0
533,6037134304,Census Tract 1343.04,037,6037134304,0,2,0,0,0,0,0
534,6099003100,Census Tract 31,099,6099003100,0,1,0,1,0,0,0
535,6059110102,Census Tract 1101.02,059,6059110102,2,11,0,7,0,0,0
536,6055201300,Census Tract 2013,055,6055201300,5,22,0,19,0,3,0
537,6059062639,Census Tract 626.39,059,6059062639,0,0,0,0,0,0,0
538,6059110607,Census Tract 1106.07,059,6059110607,1,5,0,0,0,0,0
539,6059062637,Census Tract 626.37,059,6059062637,0,0,0,0,0,0,0
540,6059074801,Census Tract 748.01,059,6059074801,1,49,0,8,0,0,0
541,6059075809,Census Tract 758.09,059,6059075809,0,1,0,0,0,1,0
542,6059110606,Census Tract 1106.06,059,6059110606,10,58,0,42,0,4,0
543,6055202000,Census Tract 2020,055,6055202000,8,64,0,49,0,8,0
544,6055201800,Census Tract 2018,055,6055201800,0,0,0,1,0,0,0
545,6075060400,Census Tract 604,075,6075060400,0,1,0,0,0,0,0
546,6059063605,Census Tract 636.05,059,6059063605,5,107,0,60,0,0,0
547,6059063701,Census Tract 637.01,059,6059063701,1,46,0,35,0,2,0
548,6059063702,Census Tract 637.02,059,6059063702,1,82,0,40,0,2,0
549,6059063802,Census Tract 638.02,059,6059063802,0,28,0,25,0,0,0
550,6111005600,Census Tract 56,111,6111005600,4,27,0,18,0,2,0
551,6111004400,Census Tract 44,111,6111004400,26,112,0,36,0,0,0
552,6111005906,Census Tract 59.06,111,6111005906,0,1,0,5,0,0,0
553,6111008304,Census Tract 83.04,111,6111008304,1,2,0,2,0,1,0
554,6111007800,Census Tract 78,111,6111007800,2,2,0,15,0,6,0
555,6111006301,Census Tract 63.01,111,6111006301,0,0,0,0,0,0,0
556,6027000200,Census Tract 2,027,6027000200,1,1,0,0,0,0,0
557,6027000500,Census Tract 5,027,6027000500,3,3,0,5,0,0,0
558,6027000100,Census Tract 1,027,6027000100,0,1,0,1,0,0,0
559,6027000400,Census Tract 4,027,6027000400,15,65,0,27,0,4,0
560,6067007206,Census Tract 72.06,067,6067007206,1,3,0,12,0,8,3
561,6067007207,Census Tract 72.07,067,6067007207,2,13,0,22,0,9,4
562,6067005803,Census Tract 58.03,067,6067005803,1,26,0,20,0,3,2
563,6067005804,Census Tract 58.04,067,6067005804,0,26,0,30,0,9,2
564,6077004204,Census Tract 42.04,077,6077004204,7,53,0,21,0,2,0
565,6077004302,Census Tract 43.02,077,6077004302,16,93,0,43,0,0,0
566,6077004303,Census Tract 43.03,077,6077004303,0,15,0,36,0,6,0
567,6077004305,Census Tract 43.05,077,6077004305,0,4,0,18,0,0,0
568,6077004402,Census Tract 44.02,077,6077004402,0,2,0,38,0,3,0
569,6077005003,Census Tract 50.03,077,6077005003,2,0,0,2,0,2,0
570,6077005202,Census Tract 52.02,077,6077005202,0,0,0,0,0,1,0
571,6059076206,Census Tract 762.06,059,6059076206,0,40,0,19,0,0,0
572,6067007204,Census Tract 72.04,067,6067007204,1,10,0,11,0,6,0
573,6067007209,Census Tract 72.09,067,6067007209,4,14,0,4,0,3,0
574,6067007402,Census Tract 74.02,067,6067007402,0,20,0,15,0,5,0
575,6067007403,Census Tract 74.03,067,6067007403,0,5,0,2,0,4,1
576,6067007208,Census Tract 72.08,067,6067007208,2,16,0,22,0,11,1
577,6059088001,Census Tract 880.01,059,6059088001,0,2,0,1,0,0,0
578,6059088002,Census Tract 880.02,059,6059088002,0,13,0,6,0,0,0
579,6067007413,Census Tract 74.13,067,6067007413,1,111,0,95,0,42,1
580,6067007414,Census Tract 74.14,067,6067007414,0,0,0,12,0,7,0
581,6067007416,Census Tract 74.16,067,6067007416,0,54,0,32,0,8,0
582,6059099216,Census Tract 992.16,059,6059099216,0,1,0,0,0,0,0
583,6059099220,Census Tract 992.20,059,6059099220,0,8,0,3,0,0,0
584,6059099222,Census Tract 992.22,059,6059099222,0,1,0,1,0,0,0
585,6037920029,Census Tract 9200.29,037,6037920029,0,1,0,3,0,0,0
586,6001432600,Census Tract 4326,001,6001432600,12,117,0,28,0,0,0
587,6059099512,Census Tract 995.12,059,6059099512,2,56,0,19,0,1,0
588,6067007417,Census Tract 74.17,067,6067007417,0,1,0,2,0,1,0
589,6037701302,Census Tract 7013.02,037,6037701302,31,169,0,55,0,0,1
590,6037701501,Census Tract 7015.01,037,6037701501,20,160,0,67,0,2,0
591,6037701502,Census Tract 7015.02,037,6037701502,6,114,0,56,0,1,0
592,6037701601,Census Tract 7016.01,037,6037701601,20,72,0,16,0,2,0
593,6037701602,Census Tract 7016.02,037,6037701602,26,143,0,43,0,6,0
594,6037701701,Census Tract 7017.01,037,6037701701,40,137,0,36,0,3,0
595,6107001501,Census Tract 15.01,107,6107001501,2,19,0,40,0,6,0
596,6059099513,Census Tract 995.13,059,6059099513,5,12,0,9,0,1,0
597,6059099514,Census Tract 995.14,059,6059099514,0,0,0,0,0,0,0
598,6059099601,Census Tract 996.01,059,6059099601,1,52,0,20,0,0,1
599,6059099602,Census Tract 996.02,059,6059099602,0,5,0,2,0,0,0
600,6037702501,Census Tract 7025.01,037,6037702501,60,210,0,28,0,2,1
601,6037702502,Census Tract 7025.02,037,6037702502,0,1,0,1,0,0,0
602,6037702600,Census Tract 7026,037,6037702600,18,44,0,35,0,0,0
603,6037702700,Census Tract 7027,037,6037702700,17,38,0,12,0,0,0
604,6037702802,Census Tract 7028.02,037,6037702802,37,54,0,21,0,0,0
605,6059110303,Census Tract 1103.03,059,6059110303,0,3,0,0,0,0,0
606,6037702803,Census Tract 7028.03,037,6037702803,18,66,0,22,0,2,0
607,6023010501,Census Tract 105.01,023,6023010501,5,33,0,105,0,41,7
608,6075026301,Census Tract 263.01,075,6075026301,1,27,0,4,0,2,0
609,6075026302,Census Tract 263.02,075,6075026302,2,23,0,13,0,2,0
610,6059063803,Census Tract 638.03,059,6059063803,0,43,0,35,0,1,0
611,6055200201,Census Tract 2002.01,055,6055200201,10,75,0,28,0,3,0
612,6037900605,Census Tract 9006.05,037,6037900605,0,1,0,4,0,0,0
613,6037900606,Census Tract 9006.06,037,6037900606,17,78,0,31,0,1,0
614,6087110300,Census Tract 1103,087,6087110300,26,153,0,33,0,6,0
615,6059063807,Census Tract 638.07,059,6059063807,0,4,0,0,0,0,0
616,6059074300,Census Tract 743,059,6059074300,3,15,0,4,0,0,0
617,6059074403,Census Tract 744.03,059,6059074403,0,28,0,9,0,0,0
618,6055200202,Census Tract 2002.02,055,6055200202,12,103,0,22,0,4,0
619,6055200203,Census Tract 2002.03,055,6055200203,3,35,0,15,0,2,0
620,6055200501,Census Tract 2005.01,055,6055200501,16,105,0,44,0,4,0
621,6059076208,Census Tract 762.08,059,6059076208,1,26,0,15,0,0,0
622,6059086301,Census Tract 863.01,059,6059086301,0,25,0,3,0,0,1
623,6059086304,Census Tract 863.04,059,6059086304,0,18,0,10,0,0,0
624,6059086306,Census Tract 863.06,059,6059086306,0,22,0,11,0,0,1
625,6077004901,Census Tract 49.01,077,6077004901,10,26,0,11,0,1,0
626,6077005001,Census Tract 50.01,077,6077005001,6,37,0,37,0,4,0
627,6059088101,Census Tract 881.01,059,6059088101,0,9,0,1,0,0,0
628,6059088104,Census Tract 881.04,059,6059088104,1,19,0,9,0,0,0
629,6059088105,Census Tract 881.05,059,6059088105,0,7,0,5,0,0,0
630,6059088106,Census Tract 881.06,059,6059088106,0,28,0,11,0,0,0
631,6055200503,Census Tract 2005.03,055,6055200503,10,75,0,22,0,2,0
632,6075020401,Census Tract 204.01,075,6075020401,17,211,0,24,0,9,0
633,6061021123,Census Tract 211.23,061,6061021123,0,2,0,3,0,0,0
634,6067007421,Census Tract 74.21,067,6067007421,0,0,0,0,0,1,0
635,6067007422,Census Tract 74.22,067,6067007422,0,100,0,42,0,10,0
636,6059099223,Census Tract 992.23,059,6059099223,0,7,0,9,0,0,0
637,6059099224,Census Tract 992.24,059,6059099224,0,1,0,0,0,0,0
638,6061022013,Census Tract 220.13,061,6061022013,2,11,0,6,0,0,0
639,6061020402,Census Tract 204.02,061,6061020402,3,15,0,9,0,4,0
640,6061020502,Census Tract 205.02,061,6061020502,0,4,0,9,0,2,0
641,6061021204,Census Tract 212.04,061,6061021204,0,9,0,4,0,1,0
642,6061020714,Census Tract 207.14,061,6061020714,0,0,0,1,0,1,0
643,6061021322,Census Tract 213.22,061,6061021322,0,0,0,2,0,3,0
644,6061021309,Census Tract 213.09,061,6061021309,0,0,0,1,0,0,0
645,6061021603,Census Tract 216.03,061,6061021603,1,8,0,13,0,3,0
646,6061020710,Census Tract 207.10,061,6061020710,0,6,0,1,0,0,0
647,6061021043,Census Tract 210.43,061,6061021043,0,0,0,1,0,0,1
648,6067005901,Census Tract 59.01,067,6067005901,4,15,0,14,0,11,1
649,6067006002,Census Tract 60.02,067,6067006002,4,33,0,26,0,12,0
650,6067006003,Census Tract 60.03,067,6067006003,0,17,0,22,0,9,1
651,6067006101,Census Tract 61.01,067,6067006101,0,125,0,40,0,17,2
652,6067006102,Census Tract 61.02,067,6067006102,4,46,0,24,0,12,0
653,6067006201,Census Tract 62.01,067,6067006201,3,36,0,31,0,16,1
654,6059099605,Census Tract 996.05,059,6059099605,0,0,0,3,0,0,0
655,6059110104,Census Tract 1101.04,059,6059110104,2,8,0,3,0,1,0
656,6067007601,Census Tract 76.01,067,6067007601,0,35,0,29,0,15,0
657,6067007701,Census Tract 77.01,067,6067007701,4,56,0,52,0,19,1
658,6067007702,Census Tract 77.02,067,6067007702,2,31,0,52,0,17,2
659,6067007801,Census Tract 78.01,067,6067007801,6,52,0,52,0,24,7
660,6067007802,Census Tract 78.02,067,6067007802,0,43,0,42,0,16,0
661,6067007904,Census Tract 79.04,067,6067007904,1,75,0,36,0,15,0
662,6067007905,Census Tract 79.05,067,6067007905,1,11,0,11,0,1,0
663,6037701702,Census Tract 7017.02,037,6037701702,13,117,0,53,0,3,0
664,6067006202,Census Tract 62.02,067,6067006202,15,66,0,46,0,4,0
665,6067006300,Census Tract 63,067,6067006300,45,91,0,41,0,1,0
666,6067006400,Census Tract 64,067,6067006400,27,50,0,35,0,3,0
667,6037701801,Census Tract 7018.01,037,6037701801,45,151,0,42,0,5,1
668,6037701802,Census Tract 7018.02,037,6037701802,66,169,0,53,0,10,0
669,6037702201,Census Tract 7022.01,037,6037702201,64,179,0,42,0,3,1
670,6111001401,Census Tract 14.01,111,6111001401,0,25,0,11,0,0,0
671,6089011802,Census Tract 118.02,089,6089011802,0,0,0,1,0,0,0
672,6089011701,Census Tract 117.01,089,6089011701,1,7,0,5,0,0,0
673,6089012603,Census Tract 126.03,089,6089012603,0,1,0,2,0,1,0
674,6089010806,Census Tract 108.06,089,6089010806,0,16,0,36,0,4,0
675,6067006500,Census Tract 65,067,6067006500,14,53,0,48,0,8,0
676,6067006600,Census Tract 66,067,6067006600,40,103,0,43,0,4,0
677,6067006701,Census Tract 67.01,067,6067006701,1,4,0,18,0,6,0
678,6067006702,Census Tract 67.02,067,6067006702,10,66,0,63,0,5,0
679,6067006800,Census Tract 68,067,6067006800,22,104,0,45,0,6,0
680,6037702901,Census Tract 7029.01,037,6037702901,0,0,0,1,0,1,0
681,6037703001,Census Tract 7030.01,037,6037703001,0,8,0,4,0,0,0
682,6037703002,Census Tract 7030.02,037,6037703002,10,116,0,74,0,0,0
683,6037703100,Census Tract 7031,037,6037703100,27,60,0,13,0,1,0
684,6077005108,Census Tract 51.08,077,6077005108,15,88,0,40,0,6,0
685,6077005109,Census Tract 51.09,077,6077005109,14,39,0,33,0,3,0
686,6067008005,Census Tract 80.05,067,6067008005,0,3,0,2,0,3,1
687,6067008006,Census Tract 80.06,067,6067008006,0,23,0,20,0,14,1
688,6067008007,Census Tract 80.07,067,6067008007,1,17,0,14,0,1,1
689,6067008009,Census Tract 80.09,067,6067008009,4,33,0,34,0,16,1
690,6077005113,Census Tract 51.13,077,6077005113,0,3,0,37,0,1,0
691,6077005114,Census Tract 51.14,077,6077005114,0,2,0,3,0,2,0
692,6059086402,Census Tract 864.02,059,6059086402,0,22,0,15,0,3,2
693,6059086404,Census Tract 864.04,059,6059086404,1,11,0,11,0,0,0
694,6059086406,Census Tract 864.06,059,6059086406,0,18,0,2,0,0,0
