tract_geoid_2019,<100,100,101 - 199,200,>200
06001423902,0.9563106796116505,0.02912621359223301,0.014563106796116505,0.0,0.0
06001424001,0.9630872483221476,0.02348993288590604,0.010067114093959731,0.0,0.003355704697986577
06001424002,0.9635416666666666,0.03125,0.0026041666666666665,0.0,0.0026041666666666665
06001425102,,,,,
06001425103,0.851063829787234,0.09574468085106383,0.010638297872340425,0.02127659574468085,0.02127659574468085
06001425104,0.7697841726618705,0.18705035971223022,0.007194244604316547,0.007194244604316547,0.02877697841726619
06001426100,0.37402118839244586,0.3413173652694611,0.2478120681713496,0.022109626900046062,0.014739751266697375
06001426200,0.8084436042848141,0.1518588531821046,0.036546943919344675,0.002520478890989288,0.000630119722747322
06001427100,0.9294532627865961,0.06084656084656084,0.007936507936507936,0.0,0.001763668430335097
06001427200,0.9453125,0.05078125,0.00390625,0.0,0.0
06001427300,0.5910543130990416,0.14376996805111822,0.134185303514377,0.007987220447284345,0.12300319488817892
06001427600,0.4731182795698925,0.510752688172043,0.016129032258064516,0.0,0.0
06001427700,0.9292307692307692,0.05384615384615385,0.013846153846153847,0.003076923076923077,0.0
06001428000,0.9272727272727272,0.03636363636363636,0.03636363636363636,0.0,0.0
06001428100,0.8313953488372093,0.1375968992248062,0.030038759689922482,0.0,0.0009689922480620155
06001428200,0.7204968944099379,0.24499654934437542,0.031746031746031744,0.0006901311249137336,0.002070393374741201
06001428301,0.06343283582089553,0.8934494195688225,0.042703150912106136,0.00041459369817578774,0.0
06001428302,0.0008837825894829872,0.4401237295625276,0.5497127706584181,0.006628369421122404,0.0026513477684489617
06001428400,0.9784172661870504,0.014388489208633094,0.007194244604316547,0.0,0.0
06001428700,0.0,0.10051107325383304,0.7427597955706985,0.0,0.1567291311754685
06001430101,0.016408386508659983,0.4402917046490428,0.5209662716499545,0.009115770282588878,0.013217866909753875
06001430102,0.007509386733416771,0.8848560700876095,0.10638297872340426,0.0012515644555694619,0.0
06001430200,0.15591836734693879,0.5612244897959183,0.2746938775510204,0.004897959183673469,0.0032653061224489797
06001430300,0.20409711684370258,0.6312594840667678,0.13277693474962063,0.009104704097116844,0.02276176024279211
06001430400,0.035479632063074903,0.8646517739816032,0.09067017082785808,0.006570302233902759,0.002628120893561104
06001430500,0.49022556390977445,0.44360902255639095,0.06015037593984962,0.0030075187969924814,0.0030075187969924814
06001430600,0.16058394160583941,0.6908237747653806,0.14129301355578727,0.0031282586027111575,0.004171011470281543
06001430700,0.3837118245888802,0.5137039937353172,0.09631949882537197,0.0015661707126076742,0.004698512137823023
06001430800,0.371900826446281,0.5734265734265734,0.034329307056579786,0.003814367450731087,0.01652892561983471
06001430900,0.4864864864864865,0.46546546546546547,0.02702702702702703,0.021021021021021023,0.0
06001431000,0.5994550408719346,0.3760217983651226,0.010899182561307902,0.005449591280653951,0.008174386920980926
06001431100,0.5846702317290553,0.40998217468805703,0.0017825311942959,0.0,0.0035650623885918
06001431200,0.7400881057268722,0.24140969162995596,0.012334801762114538,0.004405286343612335,0.001762114537444934
06001432100,0.9197019867549668,0.07533112582781457,0.0033112582781456954,0.0008278145695364238,0.0008278145695364238
06001432200,0.9112149532710281,0.07827102803738317,0.007009345794392523,0.002336448598130841,0.0011682242990654205
06001432300,0.694078947368421,0.18421052631578946,0.12171052631578948,0.0,0.0
06001432400,0.7389162561576355,0.22857142857142856,0.027586206896551724,0.003940886699507389,0.0009852216748768472
06001432501,0.5647058823529412,0.42254901960784313,0.011764705882352941,0.0,0.000980392156862745
06001432502,0.7396449704142012,0.21203155818540434,0.047337278106508875,0.0009861932938856016,0.0
06001432600,0.836890243902439,0.1402439024390244,0.010670731707317074,0.004573170731707317,0.007621951219512195
06001432700,0.8349753694581281,0.15517241379310345,0.008620689655172414,0.0012315270935960591,0.0
06001432800,0.21635687732342007,0.6520446096654275,0.12342007434944238,0.0044609665427509295,0.0037174721189591076
06001433000,0.796420581655481,0.203579418344519,0.0,0.0,0.0
06001433102,0.6399572649572649,0.266025641025641,0.09401709401709402,0.0,0.0
06001433103,0.7052980132450332,0.28807947019867547,0.0033112582781456954,0.0033112582781456954,0.0
